Fetch_Time,Data_Time,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.49211,25.5,88,7.7,99,1006.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.51526,25.4,91,8.4,98,1006.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.53842,25.4,93,6.4,98,1006.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.56158,25.4,93,6.4,98,1006.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.58474,25.4,93,6.4,98,1006.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.60789,25.5,91,5.6,98,1006.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.63105,25.5,91,5.6,98,1007.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.65421,25.5,91,5.6,98,1006.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.67737,25.8,87,4.0,98,1007.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.70053,25.9,85,4.2,98,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.72368,25.9,85,4.2,98,1007.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.74684,26.5,88,2.2,98,1007.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.18947,106.77,26.6,82,3.3,98,1007.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.33,26.2,79,12.2,99,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.35316,26.2,79,12.2,99,1006.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.37632,25.7,84,11.9,99,1007.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.39947,25.7,84,11.9,99,1007.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.42263,25.7,84,11.9,99,1007.2,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.44579,25.5,86,9.8,99,1007.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.46895,25.5,86,9.8,99,1007.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.49211,25.5,86,9.8,99,1007.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.51526,25.4,91,8.4,98,1006.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.53842,25.4,91,8.4,98,1007.2,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.56158,25.4,91,8.4,98,1006.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.58474,25.4,92,6.0,98,1007.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.60789,25.4,92,6.0,98,1007.3,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.63105,25.4,92,6.0,98,1007.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.65421,25.8,87,4.0,98,1007.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.67737,25.8,87,4.0,98,1007.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.70053,25.8,87,4.0,98,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.72368,25.8,87,4.0,98,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.74684,26.5,88,2.2,98,1007.7,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.17053,106.77,26.5,88,2.2,98,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.33,26.2,79,12.2,99,1007.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.35316,26.2,79,12.2,99,1007.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.37632,25.7,84,11.9,99,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.39947,25.7,84,11.9,99,1007.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.42263,25.7,84,11.9,99,1007.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.44579,25.5,86,9.8,99,1006.7,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.46895,25.5,86,9.8,99,1007.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.49211,25.5,86,9.8,99,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.51526,25.4,91,8.4,98,1008.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.53842,25.4,91,8.4,98,1007.6,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.56158,25.4,91,8.4,98,1007.8,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.58474,25.4,92,6.0,98,1007.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.60789,25.4,92,6.0,98,1007.5,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.63105,25.4,92,6.0,98,1007.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.65421,25.8,87,4.0,98,1007.4,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.67737,25.8,87,4.0,98,1007.9,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.70053,25.8,87,4.0,98,1008.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.72368,25.8,87,4.0,98,1008.0,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.74684,26.5,88,2.2,98,1008.1,0
2026-05-19 01:14:41,2026-05-18 01:00,-6.15158,106.77,26.5,88,2.2,98,1008.1,0
